year,drug,intent,nature,sex,jurisdiction,age_group,n,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
2014,Methadone,Accidental,Underlying,Male,AUS,Allages,103,11679392,0.88189522194306,0.7198312448214664,1.069554445371812,8.8189522194306,7.198312448214664,10.69554445371812
2015,Methadone,Accidental,Underlying,Male,AUS,Allages,124,11840827,1.0472241508131146,0.8710268662291121,1.2485978733695853,10.472241508131146,8.71026866229112,12.485978733695852
2016,Methadone,Accidental,Underlying,Male,AUS,Allages,132,12011846,1.0989151875573495,0.9194532478316902,1.3031732046746638,10.989151875573494,9.194532478316903,13.031732046746638
1997,Methadone,Intentional,Underlying,Male,AUS,Allages,10,9156177,0.10921588780994514,0.05237326219448323,0.2008519321843771,1.0921588780994513,0.5237326219448323,2.008519321843771
1998,Methadone,Intentional,Underlying,Male,AUS,Allages,6,9243143,0.06491298468497134,0.023821887217942966,0.1412882880447004,0.6491298468497133,0.23821887217942966,1.412882880447004
1999,Methadone,Intentional,Underlying,Male,AUS,Allages,9,9340109,0.09635861851291028,0.044061380200479984,0.1829186850913569,0.9635861851291028,0.4406138020047998,1.829186850913569
2e3,Methadone,Intentional,Underlying,Male,AUS,Allages,7,9443465,0.07412533429202099,0.02980217042603831,0.15272652030398295,0.74125334292021,0.2980217042603831,1.5272652030398295
2001,Methadone,Intentional,Underlying,Male,AUS,Allages,9,9561826,0.0941242812826755,0.04303969699541958,0.17867721676695938,0.9412428128267549,0.43039696995419585,1.7867721676695938
2002,Methadone,Intentional,Underlying,Male,AUS,Allages,6,9675483,0.06201240806272927,0.022757428242633368,0.13497495170239626,0.6201240806272927,0.22757428242633368,1.3497495170239626
2003,Methadone,Intentional,Underlying,Male,AUS,Allages,3,9787597,0.03065103722599122,0.006320971509955244,0.0895753736946642,0.30651037225991223,0.06320971509955244,0.895753736946642
2004,Methadone,Intentional,Underlying,Male,AUS,Allages,6,9895951,0.06063085801455565,0.022250424449890567,0.131967897842497,0.6063085801455566,0.22250424449890566,1.3196789784249698
2005,Methadone,Intentional,Underlying,Male,AUS,Allages,4,10019633,0.03992162187976346,0.010877535658472666,0.10221520838958298,0.3992162187976346,0.10877535658472666,1.0221520838958298
2006,Methadone,Intentional,Underlying,Male,AUS,Allages,5,10159424,0.04921538858895937,0.015980095555597318,0.1148521999879364,0.49215388588959375,0.15980095555597318,1.148521999879364
2007,Methadone,Intentional,Underlying,Male,AUS,Allages,10,10353636,0.09658442695879979,0.04631598587395742,0.1776222229439159,0.9658442695879979,0.46315985873957416,1.776222229439159
2008,Methadone,Intentional,Underlying,Male,AUS,Allages,5,10572045,0.047294539514351294,0.015356401368876949,0.11036958289623633,0.47294539514351297,0.15356401368876949,1.1036958289623633
2009,Methadone,Intentional,Underlying,Male,AUS,Allages,1,10800797,0.009258576010640696,2.3414537644934574e-4,0.051585482881791614,0.09258576010640696,0.0023414537644934575,0.5158548288179161
2010,Methadone,Intentional,Underlying,Male,AUS,Allages,8,10967831,0.07294058415013871,0.03149056018018559,0.1437220276389505,0.7294058415013871,0.3149056018018559,1.437220276389505
2011,Methadone,Intentional,Underlying,Male,AUS,Allages,5,11118234,0.044971170781258965,0.014602010203223706,0.1049476200096383,0.4497117078125896,0.14602010203223706,1.0494762000963829
2012,Methadone,Intentional,Underlying,Male,AUS,Allages,8,11316375,0.07069401641426694,0.03052065190059583,0.13929539363279655,0.7069401641426694,0.3052065190059583,1.3929539363279655
2013,Methadone,Intentional,Underlying,Male,AUS,Allages,5,11512700,0.04343029871359455,0.014101693461119346,0.10135174172958913,0.4343029871359455,0.14101693461119347,1.0135174172958914
2014,Methadone,Intentional,Underlying,Male,AUS,Allages,8,11679392,0.06849671626742214,0.02957201386438653,0.13496583641694176,0.6849671626742214,0.29572013864386526,1.3496583641694175
2015,Methadone,Intentional,Underlying,Male,AUS,Allages,8,11840827,0.06756284843955579,0.029168836108458062,0.13312574452116716,0.6756284843955579,0.2916883610845806,1.3312574452116714
2016,Methadone,Intentional,Underlying,Male,AUS,Allages,6,12011846,0.049950690343515895,0.0183309967581435,0.1087216611520291,0.49950690343515897,0.18330996758143503,1.087216611520291
1997,Methadone,Undetermined,Underlying,Male,AUS,Allages,12,9156177,0.13105906537193415,0.06772044131154284,0.22893353320329624,1.3105906537193415,0.6772044131154284,2.2893353320329624
1998,Methadone,Undetermined,Underlying,Male,AUS,Allages,7,9243143,0.07573181546579989,0.030448057910856502,0.15603648553987023,0.7573181546579989,0.304480579108565,1.5603648553987024
1999,Methadone,Undetermined,Underlying,Male,AUS,Allages,6,9340109,0.06423907900860687,0.023574576066009403,0.13982147859541638,0.6423907900860687,0.23574576066009403,1.3982147859541638
2e3,Methadone,Undetermined,Underlying,Male,AUS,Allages,1,9443465,0.010589333470288714,2.677996561132978e-4,0.058999988749172706,0.10589333470288714,0.002677996561132978,0.589999887491727
2001,Methadone,Undetermined,Underlying,Male,AUS,Allages,0,9561826,0,0,0.038579239994250586,0,0,0.38579239994250586
2002,Methadone,Undetermined,Underlying,Male,AUS,Allages,2,9675483,0.020670802687576425,0.0025032718182579393,0.0746701017371378,0.20670802687576426,0.02503271818257939,0.746701017371378
2003,Methadone,Undetermined,Underlying,Male,AUS,Allages,4,9787597,0.040868049634654964,0.011135410994374763,0.10463843935157348,0.4086804963465496,0.11135410994374763,1.0463843935157349
2004,Methadone,Undetermined,Underlying,Male,AUS,Allages,2,9895951,0.020210286004851884,0.002447502410019389,0.07300655591018461,0.20210286004851885,0.02447502410019389,0.7300655591018461
2005,Methadone,Undetermined,Underlying,Male,AUS,Allages,3,10019633,0.029941216409822592,0.006174589607016885,0.08750097522012774,0.2994121640982259,0.06174589607016885,0.8750097522012774
2006,Methadone,Undetermined,Underlying,Male,AUS,Allages,3,10159424,0.029529233153375627,0.006089628879346253,0.08629698483376362,0.2952923315337563,0.060896288793462525,0.8629698483376362
2007,Methadone,Undetermined,Underlying,Male,AUS,Allages,11,10353636,0.10624286965467976,0.05303598150509278,0.1900975710687061,1.0624286965467975,0.5303598150509279,1.9009757106870608
2008,Methadone,Undetermined,Underlying,Male,AUS,Allages,14,10572045,0.13242471064018363,0.07239785487156028,0.2221861164366824,1.3242471064018364,0.7239785487156027,2.221861164366824
2009,Methadone,Undetermined,Underlying,Male,AUS,Allages,11,10800797,0.10184433611704766,0.050840252567145076,0.1822273907499154,1.0184433611704766,0.5084025256714507,1.822273907499154
2010,Methadone,Undetermined,Underlying,Male,AUS,Allages,9,10967831,0.08205815716890605,0.037522286198877874,0.15577195316831088,0.8205815716890605,0.37522286198877874,1.5577195316831087
2011,Methadone,Undetermined,Underlying,Male,AUS,Allages,14,11118234,0.1259192781875251,0.06884127277817723,0.21127110846415412,1.259192781875251,0.6884127277817722,2.1127110846415413
2012,Methadone,Undetermined,Underlying,Male,AUS,Allages,13,11316375,0.11487777667318377,0.061167570600199464,0.19644435652014666,1.1487777667318377,0.6116757060019946,1.9644435652014667
2013,Methadone,Undetermined,Underlying,Male,AUS,Allages,11,11512700,0.09554665716990803,0.047696478446104106,0.17095911952274565,0.9554665716990802,0.47696478446104107,1.7095911952274565
2014,Methadone,Undetermined,Underlying,Male,AUS,Allages,8,11679392,0.06849671626742214,0.02957201386438653,0.13496583641694176,0.6849671626742214,0.29572013864386526,1.3496583641694175
2015,Methadone,Undetermined,Underlying,Male,AUS,Allages,9,11840827,0.07600820449450026,0.03475585732001024,0.14428725771349823,0.7600820449450025,0.3475585732001024,1.4428725771349824
2016,Methadone,Undetermined,Underlying,Male,AUS,Allages,4,12011846,0.0333004602290106,0.009073452593573832,0.0852624047196528,0.333004602290106,0.09073452593573832,0.852624047196528
1997,Methadone,All,Underlying,Male,AUS,Allages,87,9156177,0.9501782239465226,0.7610538060860972,1.172041249887225,9.501782239465227,7.610538060860971,11.72041249887225
1998,Methadone,All,Underlying,Male,AUS,Allages,74,9243143,0.8005934777813131,0.6286382797208115,1.0050718044402862,8.005934777813131,6.286382797208115,10.050718044402862
1999,Methadone,All,Underlying,Male,AUS,Allages,91,9340109,0.9742926982972041,0.7844397026905433,1.196215545821741,9.74292698297204,7.844397026905433,11.96215545821741
2e3,Methadone,All,Underlying,Male,AUS,Allages,86,9443465,0.9106826784448293,0.7284286010604826,1.1246856985066933,9.106826784448293,7.284286010604825,11.246856985066934
2001,Methadone,All,Underlying,Male,AUS,Allages,78,9561826,0.8157437711165211,0.6448115925085922,1.0180852646477943,8.15743771116521,6.448115925085922,10.180852646477943
2002,Methadone,All,Underlying,Male,AUS,Allages,79,9675483,0.8164967061592687,0.6464281293865664,1.0175985523708593,8.164967061592687,6.464281293865664,10.175985523708594
2003,Methadone,All,Underlying,Male,AUS,Allages,47,9787597,0.4801995832071958,0.35283257007707275,0.6385636439156791,4.801995832071958,3.5283257007707274,6.385636439156791
2004,Methadone,All,Underlying,Male,AUS,Allages,62,9895951,0.6265188661504084,0.4803484196914231,0.8031688430250028,6.265188661504084,4.803484196914231,8.031688430250028
2005,Methadone,All,Underlying,Male,AUS,Allages,73,10019633,0.7285695993056831,0.5710822628150325,0.9160669104627389,7.285695993056831,5.710822628150325,9.16066910462739
2006,Methadone,All,Underlying,Male,AUS,Allages,70,10159424,0.6890154402454313,0.5371213143481903,0.8705295578895035,6.890154402454312,5.371213143481903,8.705295578895035
2007,Methadone,All,Underlying,Male,AUS,Allages,84,10353636,0.8113091864539183,0.6471318541006016,1.0044559480052557,8.113091864539182,6.471318541006016,10.044559480052557
2008,Methadone,All,Underlying,Male,AUS,Allages,96,10572045,0.9080551586755449,0.735527514148898,1.1088909176027615,9.08055158675545,7.35527514148898,11.088909176027615
2009,Methadone,All,Underlying,Male,AUS,Allages,98,10800797,0.9073404490427883,0.7366228313125857,1.1057573976018173,9.073404490427883,7.366228313125856,11.057573976018173
2010,Methadone,All,Underlying,Male,AUS,Allages,116,10967831,1.0576384701770112,0.8739471316620921,1.268536348611684,10.576384701770111,8.739471316620921,12.685363486116842
2011,Methadone,All,Underlying,Male,AUS,Allages,129,11118234,1.1602562061564814,0.9686864704067167,1.3786235893486067,11.602562061564814,9.686864704067167,13.786235893486067
2012,Methadone,All,Underlying,Male,AUS,Allages,121,11316375,1.0692469982657873,0.8872328059139608,1.2776136425534037,10.692469982657872,8.872328059139608,12.776136425534037
2013,Methadone,All,Underlying,Male,AUS,Allages,121,11512700,1.0510132288689882,0.8721029075737748,1.255826616193445,10.510132288689881,8.721029075737748,12.558266161934451
2014,Methadone,All,Underlying,Male,AUS,Allages,119,11679392,1.0188886544779043,0.8440647687530135,1.2192520378531124,10.188886544779043,8.440647687530134,12.192520378531125
2015,Methadone,All,Underlying,Male,AUS,Allages,141,11840827,1.1907952037471707,1.0023611253964781,1.4043607623488474,11.907952037471707,10.02361125396478,14.043607623488475
2016,Methadone,All,Underlying,Male,AUS,Allages,141,12011846,1.1738412230726234,0.9880899802865442,1.3843661359428698,11.738412230726233,9.880899802865441,13.843661359428697
1997,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,20,9156177,0.21843177561989027,0.13342405674535132,0.33735016152589703,2.1843177561989027,1.3342405674535132,3.37350161525897
1998,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,19,9243143,0.20555778483574255,0.1237595171133767,0.3210039563213619,2.0555778483574256,1.237595171133767,3.210039563213619
1999,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,26,9340109,0.2783693423706297,0.18184009243614668,0.40787571186899707,2.783693423706297,1.818400924361467,4.078757118689971
2e3,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,14,9443465,0.14825066858404198,0.08105005732595023,0.2487393791732003,1.48250668584042,0.8105005732595023,2.487393791732003
2001,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,9,9561826,0.0941242812826755,0.04303969699541958,0.17867721676695938,0.9412428128267549,0.43039696995419585,1.7867721676695938
2002,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,2,9675483,0.020670802687576425,0.0025032718182579393,0.0746701017371378,0.20670802687576426,0.02503271818257939,0.746701017371378
2003,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,9,9787597,0.09195311167797367,0.04204689810613626,0.17455566028004096,0.9195311167797366,0.4204689810613626,1.7455566028004097
2004,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,1,9895951,0.010105143002425942,2.55554688934693e-4,0.05630225217901808,0.10105143002425943,0.00255554688934693,0.5630225217901809
2005,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,11,10019633,0.10978446016934951,0.05480392818843393,0.19643444578554065,1.097844601693495,0.5480392818843393,1.9643444578554066
2006,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,9,10159424,0.08858769946012687,0.0405080144074039,0.1681670591649633,0.8858769946012688,0.405080144074039,1.681670591649633
2007,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,4,10353636,0.03863377078351991,0.010526631923539658,0.09891779806457775,0.38633770783519916,0.10526631923539657,0.9891779806457774
2008,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,11,10572045,0.10404798693157283,0.051940305532795474,0.18617032516693924,1.0404798693157282,0.5194030553279547,1.8617032516693923
2009,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,17,10800797,0.15739579218089184,0.09168883644343588,0.2520059108628097,1.5739579218089184,0.9168883644343588,2.520059108628097
2010,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,26,10967831,0.2370568984879508,0.15485343309207494,0.347343390621995,2.370568984879508,1.5485343309207495,3.4734339062199497
2011,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,36,11118234,0.32379242962506455,0.22677997625106472,0.4482652239597126,3.2379242962506454,2.267799762510647,4.482652239597126
2012,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,48,11316375,0.42416409848560166,0.31274510681011464,0.562380050295324,4.241640984856017,3.1274510681011463,5.62380050295324
2013,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,86,11512700,0.7470011378738263,0.5975044949589263,0.9225403276250149,7.4700113787382625,5.975044949589263,9.22540327625015
2014,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,114,11679392,0.9760782068107655,0.8051441556830431,1.1725683215281801,9.760782068107655,8.051441556830431,11.725683215281801
2015,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,147,11840827,1.2414673400768375,1.0488925447230901,1.459159624391224,12.414673400768375,10.488925447230901,14.591596243912239
2016,Other synthetic narcotics,Accidental,Underlying,Male,AUS,Allages,125,12011846,1.0406393821565811,0.8662190549501723,1.2398748449777297,10.40639382156581,8.662190549501723,12.398748449777298
1997,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,27,9156177,0.2948828970868519,0.19432968552945154,0.4290393588524295,2.9488289708685187,1.9432968552945153,4.290393588524295
1998,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,26,9243143,0.2812896003015425,0.18374770182866215,0.41215456769510395,2.8128960030154246,1.8374770182866216,4.1215456769510395
1999,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,42,9340109,0.449673553060248,0.3240851355498906,0.6078280139537021,4.496735530602479,3.240851355498906,6.078280139537021
2e3,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,21,9443465,0.22237600287606296,0.13765452028818492,0.3399253358399531,2.22376002876063,1.3765452028818492,3.3992533583995312
2001,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,16,9561826,0.16733205561364534,0.09564468455774315,0.27173677753367736,1.6733205561364533,0.9564468455774315,2.7173677753367738
2002,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,6,9675483,0.06201240806272927,0.022757428242633368,0.13497495170239626,0.6201240806272927,0.22757428242633368,1.3497495170239626
2003,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,10,9787597,0.1021701240866374,0.04899454469979679,0.1878945201638516,1.0217012408663741,0.48994544699796794,1.878945201638516
2004,Other synthetic narcotics,All,Underlying,Male,AUS,Allages,5,9895951,0.050525715012129706,0.016405554787996494,0.11791006210623321,0.505257150121297,0.16405554787996493,1.179100621062332
